Player,Season,GP,TOI,CF,CA,CF60,CA60,CF%,CSh%,CSv%,FF,FA,FF60,FA60,FF%,FSh%,FSv%,SF,SA,SF60,SA60,SF%,Sh%,Sv%,xGF,xGA,xGF60,xGA60,xGF%,xFSh%,xFSv%,Adj.FSv%,SCF,SCA,SCF60,SCA60,SCF%,PDO,xPDO,GF,GA,GF60,GA60,GF%,FO%,PENDIFF
CAL.CLUTTERBUCK,20112012,74,873.6,708,893,48.63,61.33,44.22,3.25,96.64,534,642,36.68,44.09,45.41,4.31,95.33,385,453,26.44,31.11,45.94,5.97,93.38,32.17,32.38,2.21,2.22,49.84,6.02,94.96,0.37,106,95,7.28,6.52,52.74,99.35,100.98,23,30,1.58,2.06,43.4,51.39,4
CAL.CLUTTERBUCK,20122013,71.75,825.27875,637.2083333,678.2083333,46.33,49.31,48.44,2.41,95.97,474.9166667,493.7083333,34.53,35.89,49.03,3.24,94.46,343.375,350.2083333,24.96,25.46,49.51,4.48,92.2,14.05,14.64,1.74,1.82,48.97,5.05,94.94,-0.47,54.66666667,80.29166667,3.97,5.84,40.51,96.67,99.99,15.375,27.33333333,1.12,1.99,36,49.16,8.541666667
CAL.CLUTTERBUCK,20132014,73,771.33,730,765,56.79,59.51,48.83,2.33,95.82,541,541,42.08,42.08,50,3.14,94.09,400,378,31.12,29.4,51.41,4.25,91.53,33.13,34.5,2.58,2.68,48.99,6.12,93.62,0.46,118,123,9.18,9.57,48.96,95.78,99.75,17,32,1.32,2.49,34.69,46.29,3
CAL.CLUTTERBUCK,20142015,76,814.44,738,709,54.37,52.23,51,2.85,96.47,555,492,40.89,36.25,53.01,3.78,94.92,398,341,29.32,25.12,53.86,5.28,92.67,35.59,31.22,2.62,2.3,53.27,6.41,93.65,1.26,125,115,9.21,8.47,52.08,97.95,100.07,21,25,1.55,1.84,45.65,52.8,-8
CAL.CLUTTERBUCK,20152016,77,728.7,604,640,49.73,52.7,48.55,4.64,95.62,439,469,36.15,38.62,48.35,6.38,94.03,307,338,25.28,27.83,47.6,9.12,91.72,25,27.1,2.06,2.23,47.99,5.7,94.22,-0.19,83,102,6.83,8.4,44.86,100.84,99.92,28,28,2.31,2.31,50,50.63,-5
CALLE.JARNKROK,20132014,12,141.21,115,107,48.86,45.46,51.8,9.57,96.26,93,73,39.52,31.02,56.02,11.83,94.52,67,58,28.47,24.64,53.6,16.42,93.1,5.63,3.34,2.39,1.42,62.74,6.05,95.42,-0.9,17,5,7.22,2.12,77.27,109.52,101.47,11,4,4.67,1.7,73.33,39.86,-2
CALLE.JARNKROK,20142015,74,791.45,747,638,56.63,48.37,53.94,3.61,96.08,564,455,42.76,34.49,55.35,4.79,94.51,411,332,31.16,25.17,55.32,6.57,92.47,33.87,25.34,2.57,1.92,57.21,6.01,94.43,0.07,103,84,7.81,6.37,55.08,99.04,100.44,27,25,2.05,1.9,51.92,48.02,-3
CALLE.JARNKROK,20152016,81,1023.79,952,884,55.79,51.81,51.85,4.2,95.59,740,664,43.37,38.91,52.71,5.41,94.13,545,477,31.94,27.95,53.33,7.34,91.82,38.24,38.31,2.24,2.25,49.95,5.17,94.23,-0.1,124,130,7.27,7.62,48.82,99.16,99.4,40,39,2.34,2.29,50.63,50.97,1
CAL.O'REILLY,20112012,33,350.72,272,353,46.53,60.39,43.52,2.94,95.18,193,272,33.02,46.53,41.51,4.15,93.75,139,192,23.78,32.85,41.99,5.76,91.15,10.8,15.5,1.85,2.65,41.07,5.6,94.3,-0.55,33,57,5.65,9.75,36.67,96.9,99.9,8,17,1.37,2.91,32,42.8,-3
CAL.O'REILLY,20152016,20,174.32,124,176,42.68,60.58,41.33,4.84,96.59,96,136,33.04,46.81,41.38,6.25,95.59,74,96,25.47,33.04,43.53,8.11,93.75,4.59,8.09,1.58,2.78,36.19,4.78,94.05,1.54,12,27,4.13,9.29,30.77,101.86,98.83,6,6,2.07,2.07,50,49.01,0
CALVIN.DE HAAN,20132014,51,849.5,825,751,58.27,53.04,52.35,4,95.61,599,528,42.31,37.29,53.15,5.51,93.75,440,366,31.08,25.85,54.59,7.5,90.98,38.49,34.49,2.72,2.44,52.74,6.43,93.47,0.28,139,117,9.82,8.26,54.3,98.48,99.89,33,33,2.33,2.33,50,47.11,-12
CALVIN.DE HAAN,20142015,65,1041.09,1078,939,62.13,54.12,53.45,3.62,95.74,780,646,44.95,37.23,54.7,5,93.81,556,448,32.04,25.82,55.38,7.01,91.07,48.27,42.01,2.78,2.42,53.46,6.19,93.5,0.31,172,153,9.91,8.82,52.92,98.09,99.68,39,40,2.25,2.31,49.37,48.81,-3
CALVIN.DE HAAN,20152016,72,1220.71,1160,1121,57.02,55.1,50.85,3.97,95.81,859,771,42.22,37.9,52.7,5.36,93.9,601,552,29.54,27.13,52.12,7.65,91.49,56.28,51.57,2.77,2.53,52.18,6.55,93.31,0.59,209,190,10.27,9.34,52.38,99.14,99.86,46,47,2.26,2.31,49.46,49.44,12
CAM.ATKINSON,20112012,27,322.73,306,302,56.89,56.15,50.33,6.54,94.04,245,221,45.55,41.09,52.58,8.16,91.86,185,161,34.39,29.93,53.47,10.81,88.82,17.31,12.81,3.22,2.38,57.47,7.06,94.2,-2.35,56,48,10.41,8.92,53.85,99.63,101.27,20,18,3.72,3.35,52.63,52.98,4
CAM.ATKINSON,20122013,59.79166667,759.57625,705.5416667,616.7083333,55.73,48.71,53.36,5.08,96.68,510.7916667,445.875,40.35,35.22,53.39,7.02,95.4,377.5416667,329.7083333,29.82,26.04,53.38,9.5,93.78,17.73,16,2.39,2.16,52.56,5.93,93.87,1.53,93.95833333,83.70833333,7.42,6.61,52.88,103.28,99.8,35.875,20.5,2.83,1.62,63.64,53.99,10.25
CAM.ATKINSON,20132014,79,985.82,930,886,56.6,53.92,51.21,3.76,96.39,687,658,41.81,40.05,51.08,5.09,95.14,502,493,30.55,30.01,50.45,6.97,93.51,39.48,32.97,2.4,2.01,54.49,5.75,94.99,0.15,131,97,7.97,5.9,57.46,100.48,100.74,35,32,2.13,1.95,52.24,52.42,-11
CAM.ATKINSON,20142015,78,987.59,929,998,56.44,60.63,48.21,3.66,96.59,703,762,42.71,46.29,47.99,4.84,95.54,522,560,31.71,34.02,48.24,6.51,93.93,42.79,46.15,2.6,2.8,48.11,6.09,93.94,1.59,150,157,9.11,9.54,48.86,100.44,100.03,34,34,2.07,2.07,50,49.11,2
CAM.ATKINSON,20152016,81,1013.49,969,980,57.37,58.02,49.72,4.64,94.8,739,722,43.75,42.74,50.58,6.09,92.94,551,521,32.62,30.84,51.4,8.17,90.21,52.93,46.35,3.13,2.74,53.31,7.16,93.58,-0.64,201,177,11.9,10.48,53.17,98.38,100.74,45,51,2.66,3.02,46.88,50.98,24
CAM.BARKER,20112012,25,357.74,290,386,48.64,64.74,42.9,5.17,96.11,213,298,35.72,49.98,41.68,7.04,94.97,149,209,24.99,35.05,41.62,10.07,92.82,12.22,17.96,2.05,3.01,40.49,5.74,93.97,0.99,37,57,6.21,9.56,39.36,102.89,99.71,15,15,2.52,2.52,50,45.96,2
CAM.BARKER,20122013,23.91666667,308.7641667,280.1666667,305.7916667,54.44,59.42,47.81,3.66,94.97,208.4166667,239.1666667,40.5,46.48,46.56,4.92,93.57,158.875,164,30.87,31.87,49.21,6.45,90.62,7.04,7.46,2.34,2.47,48.56,5.77,94.67,-1.1,35.875,37.58333333,6.97,7.3,48.84,97.08,100.44,10.25,15.375,1.99,2.99,40,44.05,6.833333333
CAMERON.GAUNCE,20132014,9,110.76,137,111,74.21,60.13,55.24,5.84,94.59,101,90,54.71,48.75,52.88,7.92,93.33,74,55,40.09,29.79,57.36,10.81,89.09,6.1,5.39,3.31,2.92,53.11,6.04,94.01,-0.68,22,18,11.92,9.75,55,99.9,100.06,8,6,4.33,3.25,57.14,57.76,2
CAM.FOWLER,20112012,82,1436.71,1305,1262,54.5,52.7,50.84,3.83,94.29,982,960,41.01,40.09,50.57,5.09,92.5,686,676,28.65,28.23,50.37,7.29,89.35,58.47,57.14,2.44,2.39,50.58,5.95,94.05,-1.55,186,192,7.77,8.02,49.21,96.64,100,50,72,2.09,3.01,40.98,47.35,21
CAM.FOWLER,20122013,63.20833333,1037.829583,871.25,984,50.37,56.89,46.96,3.73,96.88,611.5833333,722.625,35.36,41.78,45.84,5.31,95.74,410,500.5416667,23.7,28.94,45.03,7.92,93.86,21.84,22.72,2.16,2.24,49.01,6.1,94.63,1.12,124.7083333,133.25,7.21,7.7,48.34,101.77,100.73,32.45833333,30.75,1.88,1.78,51.35,49.64,-17.08333333
CAM.FOWLER,20132014,70,1142.29,1026,1058,53.89,55.57,49.23,4.58,96.6,772,775,40.55,40.71,49.9,6.09,95.35,563,539,29.57,28.31,51.09,8.35,93.32,47.59,43.68,2.5,2.29,52.14,6.16,94.36,0.99,158,141,8.3,7.41,52.84,101.67,100.53,47,36,2.47,1.89,56.63,48.15,18
CAM.FOWLER,20142015,80,1263.97,1161,1154,55.11,54.78,50.15,4.13,95.41,881,852,41.82,40.44,50.84,5.45,93.78,600,611,28.48,29,49.55,8,91.33,53.9,51.23,2.56,2.43,51.27,6.12,93.99,-0.21,191,164,9.07,7.78,53.8,99.33,100.1,48,53,2.28,2.52,47.52,52.24,-13
CAM.FOWLER,20152016,69,1116.91,1025,1078,55.06,57.91,48.74,3.8,95.45,781,796,41.96,42.76,49.52,4.99,93.84,538,563,28.9,30.24,48.86,7.25,91.3,44.67,50.12,2.4,2.69,47.13,5.72,93.7,0.14,152,174,8.17,9.35,46.63,98.55,99.42,39,49,2.1,2.63,44.32,52.13,-9
CAM.JANSSEN,20112012,48,218.35,124,166,34.07,45.61,42.76,1.61,93.98,94,127,25.83,34.9,42.53,2.13,92.13,69,90,18.96,24.73,43.4,2.9,88.89,4.42,7.03,1.21,1.93,38.61,4.7,94.47,-2.34,12,25,3.3,6.87,32.43,91.79,99.17,2,10,0.55,2.75,16.67,46.71,6
CAM.JANSSEN,20132014,24,117.6,80,76,40.82,38.78,51.28,6.25,97.37,57,62,29.08,31.63,47.9,8.77,96.77,41,49,20.92,25,45.56,12.2,95.92,3.59,3.02,1.83,1.54,54.28,6.29,95.13,1.64,12,11,6.12,5.61,52.17,108.11,101.42,5,2,2.55,1.02,71.43,43.62,-5
CARL.GUNNARSSON,20112012,76,1264.86,1129,1189,53.56,56.4,48.71,3.99,95.71,796,886,37.76,42.03,47.32,5.65,94.24,560,609,26.56,28.89,47.9,8.04,91.63,48.63,50.35,2.31,2.39,49.13,6.11,94.32,-0.07,155,173,7.35,8.21,47.26,99.66,100.43,45,51,2.13,2.42,46.88,52.52,1
CARL.GUNNARSSON,20122013,63.20833333,1048.489583,871.25,1091.625,49.86,62.47,44.39,5.88,96.24,642.3333333,790.9583333,36.76,45.26,44.82,7.98,94.82,461.25,567.1666667,26.4,32.46,44.85,11.11,92.77,20.67,26.03,2.02,2.55,44.26,5.5,94.38,0.44,117.875,146.9166667,6.75,8.41,44.52,103.88,99.87,51.25,41,2.93,2.35,55.56,48.94,-18.79166667
CARL.GUNNARSSON,20132014,80,1197.18,939,1405,47.06,70.42,40.06,5.54,96.73,708,1013,35.48,50.77,41.14,7.34,95.46,522,690,26.16,34.58,43.07,9.96,93.33,41.92,54.9,2.1,2.75,43.3,5.92,94.58,0.88,132,165,6.62,8.27,44.44,103.3,100.5,52,46,2.61,2.31,53.06,47.9,-43
CARL.GUNNARSSON,20142015,61,935.36,821,822,52.66,52.73,49.97,4.87,95.74,644,596,41.31,38.23,51.94,6.21,94.13,453,424,29.06,27.2,51.65,8.83,91.75,38.37,33.76,2.46,2.17,53.19,5.96,94.33,-0.21,123,110,7.89,7.06,52.79,100.58,100.29,40,35,2.57,2.25,53.33,51.04,-1
CARL.GUNNARSSON,20152016,72,1043.06,890,895,51.2,51.48,49.86,4.49,95.87,675,651,38.83,37.45,50.9,5.93,94.32,496,482,28.53,27.73,50.72,8.06,92.32,40.87,38.58,2.35,2.22,51.44,6.05,94.07,0.24,139,134,8,7.71,50.92,100.39,100.13,40,37,2.3,2.13,51.95,52.39,-12
CARL.HAGELIN,20112012,64,870.02,811,728,55.93,50.21,52.7,5.8,96.15,607,508,41.86,35.03,54.44,7.74,94.49,454,370,31.31,25.52,55.1,10.35,92.43,42.14,33.15,2.91,2.29,55.97,6.94,93.47,1.01,161,127,11.1,8.76,55.9,102.78,100.42,47,28,3.24,1.93,62.67,50.64,-11
CARL.HAGELIN,20122013,82,1222.859167,1368.375,1100.166667,67.14,53.98,55.43,4.24,97.05,1007.916667,799.5,49.45,39.23,55.77,5.76,95.94,743.125,584.25,36.46,28.67,55.98,7.82,94.44,38.11,29.98,3.19,2.51,55.97,6.46,93.59,2.35,252.8333333,196.4583333,12.41,9.64,56.27,102.26,100.05,58.08333333,32.45833333,2.85,1.59,64.15,50.14,6.833333333
CARL.HAGELIN,20132014,72,924.98,1000,834,64.87,54.1,54.53,3.8,96.04,719,613,46.64,39.76,53.98,5.29,94.62,527,431,34.18,27.96,55.01,7.21,92.34,45.76,39.11,2.97,2.54,53.92,6.36,93.62,1,183,148,11.87,9.6,55.29,99.55,99.98,38,33,2.46,2.14,53.52,50.06,7
CARL.HAGELIN,20142015,82,1027.61,971,958,56.69,55.94,50.34,4.84,96.45,730,708,42.62,41.34,50.76,6.44,95.2,537,512,31.35,29.89,51.19,8.75,93.36,45.2,45.19,2.64,2.64,50.01,6.19,93.62,1.58,159,178,9.28,10.39,47.18,102.11,99.81,47,34,2.74,1.99,58.02,43.71,-2
CARL.HAGELIN,20152016,80,1039.43,1110,876,64.07,50.57,55.89,4.5,95.43,835,636,48.2,36.71,56.76,5.99,93.71,630,458,36.37,26.44,57.9,7.94,91.27,52.28,38.48,3.02,2.22,57.61,6.26,93.95,-0.24,180,124,10.39,7.16,59.21,99.2,100.21,50,40,2.89,2.31,55.56,51.69,-36
CARLO.COLAIACOVO,20112012,64,994.79,955,818,57.6,49.34,53.86,3.25,96.58,708,596,42.7,35.95,54.29,4.38,95.3,483,427,29.13,25.75,53.08,6.42,93.44,42.65,35.54,2.57,2.14,54.54,6.02,94.04,1.26,145,122,8.75,7.36,54.31,99.86,100.06,31,28,1.87,1.69,52.54,51.44,0
CARLO.COLAIACOVO,20122013,10.25,148.6591667,155.4583333,128.125,62.74,51.71,54.82,1.1,96,112.75,99.08333333,45.51,39.99,53.23,1.52,94.83,82,75.16666667,33.1,30.34,52.17,2.08,93.18,4.07,3.04,2.8,2.1,57.19,6.16,94.75,0.07,17.08333333,13.66666667,6.89,5.52,55.56,95.27,100.91,1.708333333,5.125,0.69,2.07,25,40.48,3.416666667
CARLO.COLAIACOVO,20132014,25,328.44,301,281,54.99,51.33,51.72,2.66,96.44,220,190,40.19,34.71,53.66,3.64,94.74,147,135,26.85,24.66,52.13,5.44,92.59,12.97,10,2.37,1.83,56.45,5.89,94.74,0,42,32,7.67,5.85,56.76,98.03,100.63,8,10,1.46,1.83,44.44,51.47,-9
CARLO.COLAIACOVO,20142015,33,494.79,501,408,60.75,49.48,55.12,2.79,97.3,359,297,43.53,36.02,54.73,3.9,96.3,261,219,31.65,26.56,54.38,5.36,94.98,18.38,16.84,2.23,2.04,52.2,5.12,94.33,1.97,56,59,6.79,7.15,48.7,100.34,99.45,14,11,1.7,1.33,56,49.68,0
CARLO.COLAIACOVO,20152016,36,494.48,414,448,50.23,54.36,48.03,3.38,94.42,303,331,36.77,40.16,47.79,4.62,92.45,218,236,26.45,28.64,48.02,6.42,89.41,16.44,19.2,2,2.33,46.13,5.43,94.2,-1.75,61,61,7.4,7.4,50,95.83,99.63,14,25,1.7,3.03,35.9,44.81,-1
CARL.SODERBERG,20122013,10.25,122.3508333,92.25,107.625,45.24,52.78,46.15,3.7,92.06,68.33333333,80.29166667,33.51,39.37,45.98,5,89.36,44.41666667,54.66666667,21.78,26.81,44.83,7.69,84.38,2.19,2.68,1.83,2.25,44.95,5.47,94.29,-4.93,8.541666667,15.375,4.19,7.54,35.71,92.07,99.77,3.416666667,8.541666667,1.68,4.19,28.57,48.21,-3.416666667
CARL.SODERBERG,20132014,73,865.72,792,714,54.89,49.48,52.59,4.67,95.94,575,542,39.85,37.56,51.48,6.43,94.65,415,410,28.76,28.42,50.3,8.92,92.93,30.16,27.14,2.09,1.88,52.64,5.25,94.99,-0.34,92,93,6.38,6.45,49.73,101.84,100.24,37,29,2.56,2.01,56.06,45.37,-9
CARL.SODERBERG,20142015,82,1134.91,1028,973,54.35,51.44,51.37,4.18,96.61,743,737,39.28,38.96,50.2,5.79,95.52,531,534,28.07,28.23,49.86,8.1,93.82,40.8,39.48,2.16,2.09,50.82,5.49,94.64,0.88,123,118,6.5,6.24,51.04,101.92,100.13,43,33,2.27,1.74,56.58,46.75,-10
CARL.SODERBERG,20152016,82,1045.76,865,1050,49.63,60.24,45.17,4.39,96.29,660,739,37.87,42.4,47.18,5.76,94.72,487,522,27.94,29.95,48.27,7.8,92.53,33.29,44.09,1.91,2.53,43.02,5.04,94.03,0.69,104,147,5.97,8.43,41.43,100.33,99.08,38,39,2.18,2.24,49.35,48.1,-13
CARSON.MCMILLAN,20112012,11,117.29,84,126,42.97,64.46,40,4.76,97.62,65,80,33.25,40.92,44.83,6.15,96.25,44,57,22.51,29.16,43.56,9.09,94.74,2.58,4.36,1.32,2.23,37.21,3.97,94.55,1.7,5,15,2.56,7.67,25,103.83,98.53,4,3,2.05,1.53,57.14,50.54,1
CARTER.ASHTON,20112012,15,153.19,116,136,45.43,53.27,46.03,0,92.65,80,109,31.33,42.69,42.33,0,90.83,50,76,19.58,29.77,39.68,0,86.84,3.85,6.65,1.51,2.6,36.69,4.82,93.9,-3.08,12,20,4.7,7.83,37.5,86.84,98.72,0,10,0,3.92,0,57.55,-3
CARTER.ASHTON,20132014,32,196.44,151,194,46.12,59.25,43.77,3.31,97.94,105,151,32.07,46.12,41.02,4.76,97.35,74,110,22.6,33.6,40.22,6.76,96.36,5.37,8.21,1.64,2.51,39.56,5.12,94.56,2.79,16,24,4.89,7.33,40,103.12,99.68,5,4,1.53,1.22,55.56,56.44,-4
CASEY.BAILEY,20142015,6,52.92,42,40,47.62,45.35,51.22,4.76,97.5,35,30,39.68,34.01,53.85,5.71,96.67,28,20,31.75,22.68,58.33,7.14,95,1.73,1.55,1.96,1.76,52.75,4.94,94.84,1.83,3,2,3.4,2.27,60,102.14,99.78,2,1,2.27,1.13,66.67,48.78,0
CASEY.CIZIKAS,20112012,15,150.12,121,135,48.36,53.96,47.27,5.79,96.3,89,92,35.57,36.77,49.17,7.87,94.57,67,67,26.78,26.78,50,10.45,92.54,5.38,5.69,2.15,2.28,48.58,6.05,93.81,0.75,18,25,7.19,9.99,41.86,102.99,99.86,7,5,2.8,2,58.33,39.34,3
CASEY.CIZIKAS,20122013,76.875,757.1333333,626.9583333,686.75,49.68,54.42,47.72,4.9,94.78,462.9583333,476.625,36.69,37.77,49.27,6.64,92.47,346.7916667,331.4166667,27.48,26.26,51.13,8.87,89.18,17.43,17.82,2.36,2.41,49.44,6.43,93.61,-1.14,104.2083333,102.5,8.26,8.12,50.41,98.04,100.04,30.75,35.875,2.44,2.84,46.15,54.12,-10.25
CASEY.CIZIKAS,20132014,80,818.39,641,788,46.99,57.77,44.86,2.18,96.32,482,571,35.34,41.86,45.77,2.9,94.92,358,385,26.25,28.23,48.18,3.91,92.47,28.52,35.78,2.09,2.62,44.35,5.92,93.73,1.19,110,123,8.06,9.02,47.21,96.38,99.65,14,29,1.03,2.13,32.56,50.38,-20
CASEY.CIZIKAS,20142015,70,744.16,634,639,51.12,51.52,49.8,3.63,95.77,470,452,37.9,36.44,50.98,4.89,94.03,331,317,26.69,25.56,51.08,6.95,91.48,32.03,28.78,2.58,2.32,52.67,6.81,93.63,0.39,108,103,8.71,8.3,51.18,98.43,100.45,23,27,1.85,2.18,46,52.8,-6
CASEY.CIZIKAS,20152016,80,793.19,671,710,50.76,53.71,48.59,4.77,95.35,482,518,36.46,39.18,48.2,6.64,93.63,335,383,25.34,28.97,46.66,9.55,91.38,30.27,31.87,2.29,2.41,48.71,6.28,93.85,-0.22,111,122,8.4,9.23,47.64,100.94,100.13,32,33,2.42,2.5,49.23,50.6,-11
CASEY.NELSON,20152016,7,86.63,69,58,47.79,40.17,54.33,7.25,93.1,51,43,35.32,29.78,54.26,9.8,90.7,36,25,24.93,17.32,59.02,13.89,84,2.66,3.16,1.84,2.19,45.67,5.21,92.65,-1.96,6,13,4.16,9,31.58,97.89,97.86,5,4,3.46,2.77,55.56,45.95,-4
CASEY.WELLMAN,20112012,14,153.71,151,174,58.94,67.92,46.46,3.31,95.4,110,126,42.94,49.18,46.61,4.55,93.65,84,84,32.79,32.79,50,5.95,90.48,7.53,7.63,2.94,2.98,49.68,6.85,93.94,-0.29,24,22,9.37,8.59,52.17,96.43,100.79,5,8,1.95,3.12,38.46,53.08,-2
CASEY.WELLMAN,20132014,13,120.1,98,110,48.96,54.95,47.12,5.1,98.18,64,80,31.97,39.97,44.44,7.81,97.5,46,53,22.98,26.48,46.46,10.87,96.23,3.6,4.03,1.8,2.01,47.23,5.63,94.97,2.53,13,14,6.49,6.99,48.15,107.1,100.6,5,2,2.5,1,71.43,50.49,1
CEDRIC.PAQUETTE,20142015,64,707.09,598,580,50.74,49.22,50.76,3.01,96.9,459,416,38.95,35.3,52.46,3.92,95.67,328,282,27.83,23.93,53.77,5.49,93.62,25.27,23.65,2.14,2.01,51.66,5.51,94.32,1.36,76,80,6.45,6.79,48.72,99.1,99.82,18,18,1.53,1.53,50,47.63,12
CEDRIC.PAQUETTE,20152016,56,590.94,517,497,52.49,50.46,50.99,2.32,96.38,388,373,39.39,37.87,50.99,3.09,95.17,273,269,27.72,27.31,50.37,4.4,93.31,20.21,18.82,2.05,1.91,51.78,5.21,94.95,0.22,60,51,6.09,5.18,54.05,97.7,100.16,12,18,1.22,1.83,40,52.91,-4
CHAD.BILLINS,20132014,10,107.1,87,109,48.74,61.06,44.39,4.6,93.58,63,82,35.29,45.94,43.45,6.35,91.46,37,55,20.73,30.81,40.22,10.81,87.27,3.3,3.95,1.85,2.21,45.55,5.24,95.18,-3.72,8,11,4.48,6.16,42.11,98.08,100.43,4,7,2.24,3.92,36.36,45.16,1
CHAD.LAROSE,20112012,67,887.99,925,915,62.5,61.83,50.27,3.46,95.3,678,679,45.81,45.88,49.96,4.72,93.67,492,482,33.24,32.57,50.51,6.5,91.08,45.24,43.14,3.06,2.91,51.19,6.67,93.65,0.02,165,151,11.15,10.2,52.22,97.58,100.32,32,43,2.16,2.91,42.67,54.31,12
CHAD.LAROSE,20122013,59.79166667,659.12625,673.0833333,632.0833333,61.27,57.54,51.57,1.78,96.22,497.125,459.5416667,45.25,41.83,51.96,2.41,94.8,348.5,293.8333333,31.72,26.75,54.26,3.43,91.86,15.9,17.81,2.47,2.77,47.15,5.46,93.38,1.42,87.125,116.1666667,7.93,10.57,42.86,95.29,98.84,11.95833333,23.91666667,1.09,2.18,33.33,52.63,1.708333333
CHAD.RAU,20112012,9,86.63,51,85,35.32,58.87,37.5,3.92,96.47,39,57,27.01,39.48,40.62,5.13,94.74,30,44,20.78,30.47,40.54,6.67,93.18,2.26,3.42,1.56,2.37,39.73,5.79,94,0.74,6,12,4.16,8.31,33.33,99.85,99.78,2,3,1.39,2.08,40,53.16,-1
CHAD.RUHWEDEL,20122013,11.95833333,161.8645833,114.4583333,165.7083333,42.43,61.42,40.85,4.48,96.91,78.58333333,126.4166667,29.13,46.86,38.33,6.52,95.95,58.08333333,95.66666667,21.53,35.46,37.78,8.82,94.64,1.92,3.98,1.22,2.52,32.52,4.17,94.62,1.33,8.541666667,25.625,3.17,9.5,25,103.47,98.79,5.125,5.125,1.9,1.9,50,48.84,-6.833333333
CHAD.RUHWEDEL,20132014,21,316.47,264,325,50.05,61.62,44.82,1.89,97.54,192,243,36.4,46.07,44.14,2.6,96.71,147,174,27.87,32.99,45.79,3.4,95.4,12.54,12.27,2.38,2.33,50.56,6.53,94.95,1.76,39,39,7.39,7.39,50,98.8,101.49,5,8,0.95,1.52,38.46,48.81,10
CHANDLER.STEPHENSON,20152016,9,69.97,59,49,50.59,42.02,54.63,0,93.88,38,37,32.59,31.73,50.67,0,91.89,24,23,20.58,19.72,51.06,0,86.96,2.06,2.13,1.77,1.83,49.14,5.42,94.23,-2.34,8,7,6.86,6,53.33,86.96,99.66,0,3,0,2.57,0,55.36,2
CHARLIE.COYLE,20122013,63.20833333,861.4441667,777.2916667,611.5833333,54.14,42.6,55.97,3.74,95.25,579.125,452.7083333,40.34,31.53,56.13,5.01,93.58,435.625,326.2916667,30.34,22.73,57.17,6.67,91.1,20.98,14.62,2.5,1.74,58.93,6.19,94.48,-0.9,105.9166667,61.5,7.38,4.28,63.27,97.77,100.67,29.04166667,29.04166667,2.02,2.02,50,52.86,11.95833333
CHARLIE.COYLE,20132014,70,958.68,815,852,51.01,53.32,48.89,4.05,95.42,613,630,38.37,39.43,49.32,5.38,93.81,446,460,27.91,28.79,49.23,7.4,91.52,35.58,34.04,2.23,2.13,51.1,5.8,94.6,-0.79,105,102,6.57,6.38,50.72,98.92,100.4,33,39,2.07,2.44,45.83,48.52,-5
CHARLIE.COYLE,20142015,82,1019.45,945,918,55.62,54.03,50.72,5.29,96.08,709,652,41.73,38.37,52.09,7.05,94.48,502,468,29.55,27.54,51.75,9.96,92.31,44.51,34.58,2.62,2.04,56.28,6.28,94.7,-0.22,147,105,8.65,6.18,58.33,102.27,100.97,50,36,2.94,2.12,58.14,48.41,4
CHARLIE.COYLE,20152016,82,1127.92,961,1059,51.12,56.33,47.57,4.06,96.51,719,764,38.25,40.64,48.48,5.42,95.16,497,530,26.44,28.19,48.39,7.85,93.02,40.34,39.83,2.15,2.12,50.32,5.61,94.79,0.37,129,127,6.86,6.76,50.39,100.87,100.4,39,37,2.07,1.97,51.32,52.37,7
CHRIS.BIGRAS,20152016,31,385.33,298,399,46.4,62.13,42.75,2.68,96.99,228,308,35.5,47.96,42.54,3.51,96.1,158,225,24.6,35.03,41.25,5.06,94.67,13.41,17.86,2.09,2.78,42.89,5.88,94.2,1.9,43,53,6.7,8.25,44.79,99.73,100.08,8,12,1.25,1.87,40,50.59,-9
CHRIS.BOURQUE,20122013,30.75,299.0608333,266.5,246,53.47,49.35,52,1.28,94.44,199.875,182.7916667,40.1,36.67,52.23,1.71,92.52,152.0416667,123,30.5,24.68,55.28,2.25,88.89,6.41,7.11,2.2,2.44,47.43,5.48,93.35,-0.83,34.16666667,35.875,6.85,7.2,48.78,91.14,98.84,3.416666667,13.66666667,0.69,2.74,20,61.31,-3.416666667
CHRIS.BREEN,20132014,9,79.22,83,101,62.86,76.5,45.11,7.23,95.05,60,79,45.44,59.83,43.17,10,93.67,45,64,34.08,48.47,41.28,13.33,92.19,3.87,5.22,2.93,3.95,42.58,6.45,93.4,0.28,16,17,12.12,12.88,48.48,105.52,99.84,6,5,4.54,3.79,54.55,51.22,-4
CHRIS.BROWN,20132014,12,102.88,76,93,44.32,54.24,44.97,2.63,97.85,51,66,29.74,38.49,43.59,3.92,96.97,40,53,23.33,30.91,43.01,5,96.23,2.87,4.68,1.67,2.73,38,5.63,92.9,4.07,8,17,4.67,9.91,32,101.23,98.53,2,2,1.17,1.17,50,34.07,-1
CHRIS.BUTLER,20112012,68,1167.18,1002,1176,51.51,60.45,46.01,4.09,96,752,910,38.66,46.78,45.25,5.45,94.84,546,637,28.07,32.75,46.15,7.51,92.62,45.83,50.63,2.36,2.6,47.51,6.09,94.44,0.4,155,154,7.97,7.92,50.16,100.13,100.53,41,47,2.11,2.42,46.59,44.37,4
